dex,name,form,shadow,pvpoke_name,evo_ids,search_string
834,Drednaw,Normal,True,Drednaw (Shadow),"[833, 834]","833,834&shadow"
835,Yamper,Normal,False,Yamper,[835],835&!shadow
835,Yamper,Normal,True,Yamper (Shadow),[835],835&shadow
836,Boltund,Normal,False,Boltund,"[835, 836]","835,836&!shadow"
836,Boltund,Normal,True,Boltund (Shadow),"[835, 836]","835,836&shadow"
837,Rolycoly,Normal,False,Rolycoly,[837],837&!shadow
837,Rolycoly,Normal,True,Rolycoly (Shadow),[837],837&shadow
838,Carkol,Normal,False,Carkol,"[837, 838]","837,838&!shadow"
838,Carkol,Normal,True,Carkol (Shadow),"[837, 838]","837,838&shadow"
839,Coalossal,Normal,False,Coalossal,"[837, 838, 839]","837,838,839&!shadow"
839,Coalossal,Normal,True,Coalossal (Shadow),"[837, 838, 839]","837,838,839&shadow"
840,Applin,Normal,False,Applin,[840],840&!shadow
840,Applin,Normal,True,Applin (Shadow),[840],840&shadow
841,Flapple,Normal,False,Flapple,"[840, 841]","840,841&!shadow"
841,Flapple,Normal,True,Flapple (Shadow),"[840, 841]","840,841&shadow"
842,Appletun,Normal,False,Appletun,"[840, 842]","840,842&!shadow"
842,Appletun,Normal,True,Appletun (Shadow),"[840, 842]","840,842&shadow"
843,Silicobra,Normal,False,Silicobra,[843],843&!shadow
843,Silicobra,Normal,True,Silicobra (Shadow),[843],843&shadow
844,Sandaconda,Normal,False,Sandaconda,"[843, 844]","843,844&!shadow"
844,Sandaconda,Normal,True,Sandaconda (Shadow),"[843, 844]","843,844&shadow"
845,Cramorant,Normal,False,Cramorant,[845],845&!shadow
845,Cramorant,Normal,True,Cramorant (Shadow),[845],845&shadow
846,Arrokuda,Normal,False,Arrokuda,[846],846&!shadow
846,Arrokuda,Normal,True,Arrokuda (Shadow),[846],846&shadow
847,Barraskewda,Normal,False,Barraskewda,"[846, 847]","846,847&!shadow"
847,Barraskewda,Normal,True,Barraskewda (Shadow),"[846, 847]","846,847&shadow"
848,Toxel,Normal,False,Toxel,[848],848&!shadow
848,Toxel,Normal,True,Toxel (Shadow),[848],848&shadow
849,Toxtricity,Amped,False,Toxtricity,"[848, 849]","848,849&!shadow"
849,Toxtricity,Amped,True,Toxtricity (Shadow),"[848, 849]","848,849&shadow"
850,Sizzlipede,Normal,False,Sizzlipede,[850],850&!shadow
850,Sizzlipede,Normal,True,Sizzlipede (Shadow),[850],850&shadow
851,Centiskorch,Normal,False,Centiskorch,"[850, 851]","850,851&!shadow"
851,Centiskorch,Normal,True,Centiskorch (Shadow),"[850, 851]","850,851&shadow"
852,Clobbopus,Normal,False,Clobbopus,[852],852&!shadow
852,Clobbopus,Normal,True,Clobbopus (Shadow),[852],852&shadow
853,Grapploct,Normal,False,Grapploct,"[852, 853]","852,853&!shadow"
853,Grapploct,Normal,True,Grapploct (Shadow),"[852, 853]","852,853&shadow"
854,Sinistea,Phony,False,Sinistea (Phony),[854],854&!shadow
854,Sinistea,Phony,True,Sinistea (Phony) (Shadow),[854],854&shadow
855,Polteageist,Phony,False,Polteageist,"[854, 855]","854,855&!shadow"
855,Polteageist,Phony,True,Polteageist (Shadow),"[854, 855]","854,855&shadow"
856,Hatenna,Normal,False,Hatenna,[856],856&!shadow
856,Hatenna,Normal,True,Hatenna (Shadow),[856],856&shadow
857,Hattrem,Normal,False,Hattrem,"[856, 857]","856,857&!shadow"
857,Hattrem,Normal,True,Hattrem (Shadow),"[856, 857]","856,857&shadow"
858,Hatterene,Normal,False,Hatterene,"[856, 857, 858]","856,857,858&!shadow"
858,Hatterene,Normal,True,Hatterene (Shadow),"[856, 857, 858]","856,857,858&shadow"
859,Impidimp,Normal,False,Impidimp,[859],859&!shadow
859,Impidimp,Normal,True,Impidimp (Shadow),[859],859&shadow
860,Morgrem,Normal,False,Morgrem,"[859, 860]","859,860&!shadow"
860,Morgrem,Normal,True,Morgrem (Shadow),"[859, 860]","859,860&shadow"
861,Grimmsnarl,Normal,False,Grimmsnarl,"[859, 860, 861]","859,860,861&!shadow"
861,Grimmsnarl,Normal,True,Grimmsnarl (Shadow),"[859, 860, 861]","859,860,861&shadow"
862,Obstagoon,Galarian,False,Obstagoon,"[263, 264, 862]","263,264,862&!shadow"
862,Obstagoon,Galarian,True,Obstagoon (Shadow),"[263, 264, 862]","263,264,862&shadow"
863,Perrserker,Galarian,False,Perrserker,"[52, 863]","52,863&!shadow"
863,Perrserker,Galarian,True,Perrserker (Shadow),"[52, 863]","52,863&shadow"
864,Cursola,Normal,False,Cursola,"[222, 864]","222,864&!shadow"
864,Cursola,Normal,True,Cursola (Shadow),"[222, 864]","222,864&shadow"
865,Sirfetch'd,Galarian,False,Sirfetch'd,"[83, 865]","83,865&!shadow"
865,Sirfetch'd,Galarian,True,Sirfetch'd (Shadow),"[83, 865]","83,865&shadow"
866,Mr. Rime,Galarian,False,Mr. Rime,"[122, 866]","122,866&!shadow"
866,Mr. Rime,Galarian,True,Mr. Rime (Shadow),"[122, 866]","122,866&shadow"
867,Runerigus,Galarian,False,Runerigus,"[562, 867]","562,867&!shadow"
867,Runerigus,Galarian,True,Runerigus (Shadow),"[562, 867]","562,867&shadow"
868,Milcery,Normal,False,Milcery,[868],868&!shadow
868,Milcery,Normal,True,Milcery (Shadow),[868],868&shadow
869,Alcremie,Normal,False,Alcremie,"[868, 869]","868,869&!shadow"
869,Alcremie,Normal,True,Alcremie (Shadow),"[868, 869]","868,869&shadow"
870,Falinks,Normal,False,Falinks,[870],870&!shadow
870,Falinks,Normal,True,Falinks (Shadow),[870],870&shadow
871,Pincurchin,Normal,False,Pincurchin,[871],871&!shadow
871,Pincurchin,Normal,True,Pincurchin (Shadow),[871],871&shadow
872,Snom,Normal,False,Snom,[872],872&!shadow
872,Snom,Normal,True,Snom (Shadow),[872],872&shadow
873,Frosmoth,Normal,False,Frosmoth,"[872, 873]","872,873&!shadow"
873,Frosmoth,Normal,True,Frosmoth (Shadow),"[872, 873]","872,873&shadow"
874,Stonjourner,Normal,False,Stonjourner,[874],874&!shadow
874,Stonjourner,Normal,True,Stonjourner (Shadow),[874],874&shadow
876,Indeedee,Female,False,Indeedee (Female),[876],876&!shadow
876,Indeedee,Female,True,Indeedee (Female) (Shadow),[876],876&shadow
876,Indeedee,Male,False,Indeedee (Male),[876],876&!shadow
876,Indeedee,Male,True,Indeedee (Male) (Shadow),[876],876&shadow
877,Morpeko,Full_belly,False,Morpeko (Full belly),[877],877&!shadow
877,Morpeko,Full_belly,True,Morpeko (Full belly) (Shadow),[877],877&shadow
878,Cufant,Normal,False,Cufant,[878],878&!shadow
878,Cufant,Normal,True,Cufant (Shadow),[878],878&shadow
879,Copperajah,Normal,False,Copperajah,"[878, 879]","878,879&!shadow"
879,Copperajah,Normal,True,Copperajah (Shadow),"[878, 879]","878,879&shadow"
880,Dracozolt,Normal,False,Dracozolt,[880],880&!shadow
880,Dracozolt,Normal,True,Dracozolt (Shadow),[880],880&shadow
881,Arctozolt,Normal,False,Arctozolt,[881],881&!shadow
881,Arctozolt,Normal,True,Arctozolt (Shadow),[881],881&shadow
882,Dracovish,Normal,False,Dracovish,[882],882&!shadow
882,Dracovish,Normal,True,Dracovish (Shadow),[882],882&shadow
883,Arctovish,Normal,False,Arctovish,[883],883&!shadow
883,Arctovish,Normal,True,Arctovish (Shadow),[883],883&shadow
884,Duraludon,Normal,False,Duraludon,[884],884&!shadow
884,Duraludon,Normal,True,Duraludon (Shadow),[884],884&shadow
885,Dreepy,Normal,False,Dreepy,[885],885&!shadow
885,Dreepy,Normal,True,Dreepy (Shadow),[885],885&shadow
886,Drakloak,Normal,False,Drakloak,"[885, 886]","885,886&!shadow"
886,Drakloak,Normal,True,Drakloak (Shadow),"[885, 886]","885,886&shadow"
887,Dragapult,Normal,False,Dragapult,"[885, 886, 887]","885,886,887&!shadow"
887,Dragapult,Normal,True,Dragapult (Shadow),"[885, 886, 887]","885,886,887&shadow"
888,Zacian,Crowned_sword,False,Zacian (Crowned Sword),[888],888&!shadow
888,Zacian,Crowned_sword,True,Zacian (Crowned Sword) (Shadow),[888],888&shadow
888,Zacian,Hero,False,Zacian (Hero),[888],888&!shadow
888,Zacian,Hero,True,Zacian (Hero) (Shadow),[888],888&shadow
889,Zamazenta,Crowned_shield,False,Zamazenta (Crowned Shield),[889],889&!shadow
889,Zamazenta,Crowned_shield,True,Zamazenta (Crowned Shield) (Shadow),[889],889&shadow
889,Zamazenta,Hero,False,Zamazenta (Hero),[889],889&!shadow
889,Zamazenta,Hero,True,Zamazenta (Hero) (Shadow),[889],889&shadow
890,Eternatus,Normal,False,Eternatus,[890],890&!shadow
890,Eternatus,Normal,True,Eternatus (Shadow),[890],890&shadow
891,Kubfu,Normal,False,Kubfu,[891],891&!shadow
891,Kubfu,Normal,True,Kubfu (Shadow),[891],891&shadow
892,Urshifu,Rapid_strike,False,Urshifu (Rapid strike),"[891, 892]","891,892&!shadow"
892,Urshifu,Rapid_strike,True,Urshifu (Rapid strike) (Shadow),"[891, 892]","891,892&shadow"
892,Urshifu,Single_strike,False,Urshifu (Single strike),"[891, 892]","891,892&!shadow"
892,Urshifu,Single_strike,True,Urshifu (Single strike) (Shadow),"[891, 892]","891,892&shadow"
893,Zarude,Normal,False,Zarude,[893],893&!shadow
893,Zarude,Normal,True,Zarude (Shadow),[893],893&shadow
894,Regieleki,Normal,False,Regieleki,[894],894&!shadow
894,Regieleki,Normal,True,Regieleki (Shadow),[894],894&shadow
895,Regidrago,Normal,False,Regidrago,[895],895&!shadow
895,Regidrago,Normal,True,Regidrago (Shadow),[895],895&shadow
896,Glastrier,Normal,False,Glastrier,[896],896&!shadow
896,Glastrier,Normal,True,Glastrier (Shadow),[896],896&shadow
897,Spectrier,Normal,False,Spectrier,[897],897&!shadow
897,Spectrier,Normal,True,Spectrier (Shadow),[897],897&shadow
898,Calyrex,Ice_rider,False,Calyrex (Ice rider),[898],898&!shadow
898,Calyrex,Ice_rider,True,Calyrex (Ice rider) (Shadow),[898],898&shadow
898,Calyrex,Normal,False,Calyrex,[898],898&!shadow
898,Calyrex,Normal,True,Calyrex (Shadow),[898],898&shadow
898,Calyrex,Shadow_rider,False,Calyrex (Shadow rider),[898],898&!shadow
898,Calyrex,Shadow_rider,True,Calyrex (Shadow rider) (Shadow),[898],898&shadow
899,Wyrdeer,Normal,False,Wyrdeer,"[234, 899]","234,899&!shadow"
899,Wyrdeer,Normal,True,Wyrdeer (Shadow),"[234, 899]","234,899&shadow"
900,Kleavor,Normal,False,Kleavor,"[123, 900]","123,900&!shadow"
900,Kleavor,Normal,True,Kleavor (Shadow),"[123, 900]","123,900&shadow"
901,Ursaluna,Normal,False,Ursaluna,"[216, 217, 901]","216,217,901&!shadow"
901,Ursaluna,Normal,True,Ursaluna (Shadow),"[216, 217, 901]","216,217,901&shadow"
903,Sneasler,Normal,False,Sneasler,"[215, 903]","215,903&!shadow"
903,Sneasler,Normal,True,Sneasler (Shadow),"[215, 903]","215,903&shadow"
904,Overqwil,Normal,False,Overqwil,"[211, 904]","211,904&!shadow"
904,Overqwil,Normal,True,Overqwil (Shadow),"[211, 904]","211,904&shadow"
905,Enamorus,Incarnate,False,Enamorus (Incarnate),[905],905&!shadow
905,Enamorus,Incarnate,True,Enamorus (Incarnate) (Shadow),[905],905&shadow
905,Enamorus,Therian,False,Enamorus (Therian),[905],905&!shadow
905,Enamorus,Therian,True,Enamorus (Therian) (Shadow),[905],905&shadow
906,Sprigatito,Normal,False,Sprigatito,[906],906&!shadow
906,Sprigatito,Normal,True,Sprigatito (Shadow),[906],906&shadow
907,Floragato,Normal,False,Floragato,"[906, 907]","906,907&!shadow"
907,Floragato,Normal,True,Floragato (Shadow),"[906, 907]","906,907&shadow"
908,Meowscarada,Normal,False,Meowscarada,"[906, 907, 908]","906,907,908&!shadow"
908,Meowscarada,Normal,True,Meowscarada (Shadow),"[906, 907, 908]","906,907,908&shadow"
909,Fuecoco,Normal,False,Fuecoco,[909],909&!shadow
909,Fuecoco,Normal,True,Fuecoco (Shadow),[909],909&shadow
910,Crocalor,Normal,False,Crocalor,"[909, 910]","909,910&!shadow"
910,Crocalor,Normal,True,Crocalor (Shadow),"[909, 910]","909,910&shadow"
911,Skeledirge,Normal,False,Skeledirge,"[909, 910, 911]","909,910,911&!shadow"
911,Skeledirge,Normal,True,Skeledirge (Shadow),"[909, 910, 911]","909,910,911&shadow"
912,Quaxly,Normal,False,Quaxly,[912],912&!shadow
912,Quaxly,Normal,True,Quaxly (Shadow),[912],912&shadow
913,Quaxwell,Normal,False,Quaxwell,"[912, 913]","912,913&!shadow"
913,Quaxwell,Normal,True,Quaxwell (Shadow),"[912, 913]","912,913&shadow"
914,Quaquaval,Normal,False,Quaquaval,"[912, 913, 914]","912,913,914&!shadow"
914,Quaquaval,Normal,True,Quaquaval (Shadow),"[912, 913, 914]","912,913,914&shadow"
915,Lechonk,Normal,False,Lechonk,[915],915&!shadow
915,Lechonk,Normal,True,Lechonk (Shadow),[915],915&shadow
916,Oinkologne,Female,False,Oinkologne (Female),"[915, 916]","915,916&!shadow"
916,Oinkologne,Female,True,Oinkologne (Female) (Shadow),"[915, 916]","915,916&shadow"
916,Oinkologne,Normal,False,Oinkologne,"[915, 916]","915,916&!shadow"
916,Oinkologne,Normal,True,Oinkologne (Shadow),"[915, 916]","915,916&shadow"
917,Tarountula,Normal,False,Tarountula,[917],917&!shadow
917,Tarountula,Normal,True,Tarountula (Shadow),[917],917&shadow
918,Spidops,Normal,False,Spidops,"[917, 918]","917,918&!shadow"
918,Spidops,Normal,True,Spidops (Shadow),"[917, 918]","917,918&shadow"
919,Nymble,Normal,False,Nymble,[919],919&!shadow
919,Nymble,Normal,True,Nymble (Shadow),[919],919&shadow
920,Lokix,Normal,False,Lokix,"[919, 920]","919,920&!shadow"
920,Lokix,Normal,True,Lokix (Shadow),"[919, 920]","919,920&shadow"
921,Pawmi,Normal,False,Pawmi,[921],921&!shadow
921,Pawmi,Normal,True,Pawmi (Shadow),[921],921&shadow
922,Pawmo,Normal,False,Pawmo,"[921, 922]","921,922&!shadow"
922,Pawmo,Normal,True,Pawmo (Shadow),"[921, 922]","921,922&shadow"
923,Pawmot,Normal,False,Pawmot,"[921, 922, 923]","921,922,923&!shadow"
923,Pawmot,Normal,True,Pawmot (Shadow),"[921, 922, 923]","921,922,923&shadow"
924,Tandemaus,Normal,False,Tandemaus,[924],924&!shadow
924,Tandemaus,Normal,True,Tandemaus (Shadow),[924],924&shadow
925,Maushold,Family_of_four,False,Maushold,"[924, 925]","924,925&!shadow"
925,Maushold,Family_of_four,True,Maushold (Shadow),"[924, 925]","924,925&shadow"
926,Fidough,Normal,False,Fidough,[926],926&!shadow
926,Fidough,Normal,True,Fidough (Shadow),[926],926&shadow
927,Dachsbun,Normal,False,Dachsbun,"[926, 927]","926,927&!shadow"
927,Dachsbun,Normal,True,Dachsbun (Shadow),"[926, 927]","926,927&shadow"
928,Smoliv,Normal,False,Smoliv,[928],928&!shadow
928,Smoliv,Normal,True,Smoliv (Shadow),[928],928&shadow
929,Dolliv,Normal,False,Dolliv,"[928, 929]","928,929&!shadow"
929,Dolliv,Normal,True,Dolliv (Shadow),"[928, 929]","928,929&shadow"
930,Arboliva,Normal,False,Arboliva,"[928, 929, 930]","928,929,930&!shadow"
930,Arboliva,Normal,True,Arboliva (Shadow),"[928, 929, 930]","928,929,930&shadow"
931,Squawkabilly,White,False,Squawkabilly,[931],931&!shadow
931,Squawkabilly,White,True,Squawkabilly (Shadow),[931],931&shadow
932,Nacli,Normal,False,Nacli,[932],932&!shadow
932,Nacli,Normal,True,Nacli (Shadow),[932],932&shadow
933,Naclstack,Normal,False,Naclstack,"[932, 933]","932,933&!shadow"
933,Naclstack,Normal,True,Naclstack (Shadow),"[932, 933]","932,933&shadow"
934,Garganacl,Normal,False,Garganacl,"[932, 933, 934]","932,933,934&!shadow"
934,Garganacl,Normal,True,Garganacl (Shadow),"[932, 933, 934]","932,933,934&shadow"
935,Charcadet,Normal,False,Charcadet,[935],935&!shadow
935,Charcadet,Normal,True,Charcadet (Shadow),[935],935&shadow
936,Armarouge,Normal,False,Armarouge,"[935, 936]","935,936&!shadow"
936,Armarouge,Normal,True,Armarouge (Shadow),"[935, 936]","935,936&shadow"
937,Ceruledge,Normal,False,Ceruledge,"[935, 937]","935,937&!shadow"
937,Ceruledge,Normal,True,Ceruledge (Shadow),"[935, 937]","935,937&shadow"
938,Tadbulb,Normal,False,Tadbulb,[938],938&!shadow
938,Tadbulb,Normal,True,Tadbulb (Shadow),[938],938&shadow
939,Bellibolt,Normal,False,Bellibolt,"[938, 939]","938,939&!shadow"
939,Bellibolt,Normal,True,Bellibolt (Shadow),"[938, 939]","938,939&shadow"
940,Wattrel,Normal,False,Wattrel,[940],940&!shadow
940,Wattrel,Normal,True,Wattrel (Shadow),[940],940&shadow
941,Kilowattrel,Normal,False,Kilowattrel,"[940, 941]","940,941&!shadow"
941,Kilowattrel,Normal,True,Kilowattrel (Shadow),"[940, 941]","940,941&shadow"
942,Maschiff,Normal,False,Maschiff,[942],942&!shadow
942,Maschiff,Normal,True,Maschiff (Shadow),[942],942&shadow
943,Mabosstiff,Normal,False,Mabosstiff,"[942, 943]","942,943&!shadow"
943,Mabosstiff,Normal,True,Mabosstiff (Shadow),"[942, 943]","942,943&shadow"
944,Shroodle,Normal,False,Shroodle,[944],944&!shadow
944,Shroodle,Normal,True,Shroodle (Shadow),[944],944&shadow
945,Grafaiai,Normal,False,Grafaiai,"[944, 945]","944,945&!shadow"
945,Grafaiai,Normal,True,Grafaiai (Shadow),"[944, 945]","944,945&shadow"
946,Bramblin,Normal,False,Bramblin,[946],946&!shadow
946,Bramblin,Normal,True,Bramblin (Shadow),[946],946&shadow
947,Brambleghast,Normal,False,Brambleghast,"[946, 947]","946,947&!shadow"
947,Brambleghast,Normal,True,Brambleghast (Shadow),"[946, 947]","946,947&shadow"
948,Toedscool,Normal,False,Toedscool,[948],948&!shadow
948,Toedscool,Normal,True,Toedscool (Shadow),[948],948&shadow
949,Toedscruel,Normal,False,Toedscruel,"[948, 949]","948,949&!shadow"
949,Toedscruel,Normal,True,Toedscruel (Shadow),"[948, 949]","948,949&shadow"
950,Klawf,Normal,False,Klawf,[950],950&!shadow
950,Klawf,Normal,True,Klawf (Shadow),[950],950&shadow
951,Capsakid,Normal,False,Capsakid,[951],951&!shadow
951,Capsakid,Normal,True,Capsakid (Shadow),[951],951&shadow
952,Scovillain,Normal,False,Scovillain,"[951, 952]","951,952&!shadow"
952,Scovillain,Normal,True,Scovillain (Shadow),"[951, 952]","951,952&shadow"
953,Rellor,Normal,False,Rellor,[953],953&!shadow
953,Rellor,Normal,True,Rellor (Shadow),[953],953&shadow
954,Rabsca,Normal,False,Rabsca,"[953, 954]","953,954&!shadow"
954,Rabsca,Normal,True,Rabsca (Shadow),"[953, 954]","953,954&shadow"
955,Flittle,Normal,False,Flittle,[955],955&!shadow
955,Flittle,Normal,True,Flittle (Shadow),[955],955&shadow
956,Espathra,Normal,False,Espathra,"[955, 956]","955,956&!shadow"
956,Espathra,Normal,True,Espathra (Shadow),"[955, 956]","955,956&shadow"
957,Tinkatink,Normal,False,Tinkatink,[957],957&!shadow
957,Tinkatink,Normal,True,Tinkatink (Shadow),[957],957&shadow
958,Tinkatuff,Normal,False,Tinkatuff,"[957, 958]","957,958&!shadow"
958,Tinkatuff,Normal,True,Tinkatuff (Shadow),"[957, 958]","957,958&shadow"
959,Tinkaton,Normal,False,Tinkaton,"[957, 958, 959]","957,958,959&!shadow"
959,Tinkaton,Normal,True,Tinkaton (Shadow),"[957, 958, 959]","957,958,959&shadow"
960,Wiglett,Normal,False,Wiglett,[960],960&!shadow
960,Wiglett,Normal,True,Wiglett (Shadow),[960],960&shadow
961,Wugtrio,Normal,False,Wugtrio,"[960, 961]","960,961&!shadow"
961,Wugtrio,Normal,True,Wugtrio (Shadow),"[960, 961]","960,961&shadow"
962,Bombirdier,Normal,False,Bombirdier,[962],962&!shadow
962,Bombirdier,Normal,True,Bombirdier (Shadow),[962],962&shadow
963,Finizen,Normal,False,Finizen,[963],963&!shadow
963,Finizen,Normal,True,Finizen (Shadow),[963],963&shadow
964,Palafin,Hero,False,Palafin (Hero),"[963, 964]","963,964&!shadow"
964,Palafin,Hero,True,Palafin (Hero) (Shadow),"[963, 964]","963,964&shadow"
965,Varoom,Normal,False,Varoom,[965],965&!shadow
965,Varoom,Normal,True,Varoom (Shadow),[965],965&shadow
966,Revavroom,Normal,False,Revavroom,"[965, 966]","965,966&!shadow"
966,Revavroom,Normal,True,Revavroom (Shadow),"[965, 966]","965,966&shadow"
967,Cyclizar,Normal,False,Cyclizar,[967],967&!shadow
967,Cyclizar,Normal,True,Cyclizar (Shadow),[967],967&shadow
968,Orthworm,Normal,False,Orthworm,[968],968&!shadow
968,Orthworm,Normal,True,Orthworm (Shadow),[968],968&shadow
969,Glimmet,Normal,False,Glimmet,[969],969&!shadow
969,Glimmet,Normal,True,Glimmet (Shadow),[969],969&shadow
970,Glimmora,Normal,False,Glimmora,"[969, 970]","969,970&!shadow"
970,Glimmora,Normal,True,Glimmora (Shadow),"[969, 970]","969,970&shadow"
971,Greavard,Normal,False,Greavard,[971],971&!shadow
971,Greavard,Normal,True,Greavard (Shadow),[971],971&shadow
972,Houndstone,Normal,False,Houndstone,"[971, 972]","971,972&!shadow"
972,Houndstone,Normal,True,Houndstone (Shadow),"[971, 972]","971,972&shadow"
973,Flamigo,Normal,False,Flamigo,[973],973&!shadow
973,Flamigo,Normal,True,Flamigo (Shadow),[973],973&shadow
974,Cetoddle,Normal,False,Cetoddle,[974],974&!shadow
974,Cetoddle,Normal,True,Cetoddle (Shadow),[974],974&shadow
975,Cetitan,Normal,False,Cetitan,"[974, 975]","974,975&!shadow"
975,Cetitan,Normal,True,Cetitan (Shadow),"[974, 975]","974,975&shadow"
976,Veluza,Normal,False,Veluza,[976],976&!shadow
976,Veluza,Normal,True,Veluza (Shadow),[976],976&shadow
977,Dondozo,Normal,False,Dondozo,[977],977&!shadow
977,Dondozo,Normal,True,Dondozo (Shadow),[977],977&shadow
978,Tatsugiri,Curly,False,Tatsugiri (Curly),[978],978&!shadow
978,Tatsugiri,Curly,True,Tatsugiri (Curly) (Shadow),[978],978&shadow
978,Tatsugiri,Droopy,False,Tatsugiri (Droopy),[978],978&!shadow
978,Tatsugiri,Droopy,True,Tatsugiri (Droopy) (Shadow),[978],978&shadow
978,Tatsugiri,Stretchy,False,Tatsugiri (Stretchy),[978],978&!shadow
978,Tatsugiri,Stretchy,True,Tatsugiri (Stretchy) (Shadow),[978],978&shadow
979,Annihilape,Normal,False,Annihilape,"[56, 57, 979]","56,57,979&!shadow"
979,Annihilape,Normal,True,Annihilape (Shadow),"[56, 57, 979]","56,57,979&shadow"
980,Clodsire,Normal,False,Clodsire,"[194, 980]","194,980&!shadow"
980,Clodsire,Normal,True,Clodsire (Shadow),"[194, 980]","194,980&shadow"
981,Farigiraf,Normal,False,Farigiraf,"[203, 981]","203,981&!shadow"
981,Farigiraf,Normal,True,Farigiraf (Shadow),"[203, 981]","203,981&shadow"
982,Dudunsparce,Three,False,Dudunsparce,"[206, 982]","206,982&!shadow"
982,Dudunsparce,Three,True,Dudunsparce (Shadow),"[206, 982]","206,982&shadow"
983,Kingambit,Normal,False,Kingambit,"[624, 625, 983]","624,625,983&!shadow"
983,Kingambit,Normal,True,Kingambit (Shadow),"[624, 625, 983]","624,625,983&shadow"
984,Great Tusk,Normal,False,Great Tusk,[984],984&!shadow
984,Great Tusk,Normal,True,Great Tusk (Shadow),[984],984&shadow
985,Scream Tail,Normal,False,Scream Tail,[985],985&!shadow
985,Scream Tail,Normal,True,Scream Tail (Shadow),[985],985&shadow
986,Brute Bonnet,Normal,False,Brute Bonnet,[986],986&!shadow
986,Brute Bonnet,Normal,True,Brute Bonnet (Shadow),[986],986&shadow
987,Flutter Mane,Normal,False,Flutter Mane,[987],987&!shadow
987,Flutter Mane,Normal,True,Flutter Mane (Shadow),[987],987&shadow
988,Slither Wing,Normal,False,Slither Wing,[988],988&!shadow
988,Slither Wing,Normal,True,Slither Wing (Shadow),[988],988&shadow
989,Sandy Shocks,Normal,False,Sandy Shocks,[989],989&!shadow
989,Sandy Shocks,Normal,True,Sandy Shocks (Shadow),[989],989&shadow
990,Iron Treads,Normal,False,Iron Treads,[990],990&!shadow
990,Iron Treads,Normal,True,Iron Treads (Shadow),[990],990&shadow
991,Iron Bundle,Normal,False,Iron Bundle,[991],991&!shadow
991,Iron Bundle,Normal,True,Iron Bundle (Shadow),[991],991&shadow
992,Iron Hands,Normal,False,Iron Hands,[992],992&!shadow
992,Iron Hands,Normal,True,Iron Hands (Shadow),[992],992&shadow
993,Iron Jugulis,Normal,False,Iron Jugulis,[993],993&!shadow
993,Iron Jugulis,Normal,True,Iron Jugulis (Shadow),[993],993&shadow
994,Iron Moth,Normal,False,Iron Moth,[994],994&!shadow
994,Iron Moth,Normal,True,Iron Moth (Shadow),[994],994&shadow
995,Iron Thorns,Normal,False,Iron Thorns,[995],995&!shadow
995,Iron Thorns,Normal,True,Iron Thorns (Shadow),[995],995&shadow
996,Frigibax,Normal,False,Frigibax,[996],996&!shadow
996,Frigibax,Normal,True,Frigibax (Shadow),[996],996&shadow
997,Arctibax,Normal,False,Arctibax,"[996, 997]","996,997&!shadow"
997,Arctibax,Normal,True,Arctibax (Shadow),"[996, 997]","996,997&shadow"
998,Baxcalibur,Normal,False,Baxcalibur,"[996, 997, 998]","996,997,998&!shadow"
998,Baxcalibur,Normal,True,Baxcalibur (Shadow),"[996, 997, 998]","996,997,998&shadow"
999,Gimmighoul,Normal,False,Gimmighoul,[999],999&!shadow
999,Gimmighoul,Normal,True,Gimmighoul (Shadow),[999],999&shadow
1000,Gholdengo,Normal,False,Gholdengo,"[999, 1000]","999,1000&!shadow"
1000,Gholdengo,Normal,True,Gholdengo (Shadow),"[999, 1000]","999,1000&shadow"
1001,Wo-Chien,Normal,False,Wo-Chien,[1001],1001&!shadow
1001,Wo-Chien,Normal,True,Wo-Chien (Shadow),[1001],1001&shadow
1002,Chien-Pao,Normal,False,Chien-Pao,[1002],1002&!shadow
1002,Chien-Pao,Normal,True,Chien-Pao (Shadow),[1002],1002&shadow
1003,Ting-Lu,Normal,False,Ting-Lu,[1003],1003&!shadow
1003,Ting-Lu,Normal,True,Ting-Lu (Shadow),[1003],1003&shadow
1004,Chi-Yu,Normal,False,Chi-Yu,[1004],1004&!shadow
1004,Chi-Yu,Normal,True,Chi-Yu (Shadow),[1004],1004&shadow
1005,Roaring Moon,Normal,False,Roaring Moon,[1005],1005&!shadow
1005,Roaring Moon,Normal,True,Roaring Moon (Shadow),[1005],1005&shadow
1006,Iron Valiant,Normal,False,Iron Valiant,[1006],1006&!shadow
1006,Iron Valiant,Normal,True,Iron Valiant (Shadow),[1006],1006&shadow
1009,Walking Wake,Normal,False,Walking Wake,[1009],1009&!shadow
1009,Walking Wake,Normal,True,Walking Wake (Shadow),[1009],1009&shadow
1010,Iron Leaves,Normal,False,Iron Leaves,[1010],1010&!shadow
1010,Iron Leaves,Normal,True,Iron Leaves (Shadow),[1010],1010&shadow
1011,Dipplin,Normal,False,Dipplin,"[840, 1011]","840,1011&!shadow"
1011,Dipplin,Normal,True,Dipplin (Shadow),"[840, 1011]","840,1011&shadow"
1013,Sinistcha,Masterpiece,False,Sinistcha,"[1012, 1013]","1012,1013&!shadow"
1013,Sinistcha,Masterpiece,True,Sinistcha (Shadow),"[1012, 1013]","1012,1013&shadow"
1013,Sinistcha,Unremarkable,False,Sinistcha,"[1012, 1013]","1012,1013&!shadow"
